"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"White"	"2106-3"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2010"	"2010"	"Jun., 2010"	"2010/06"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2011"	"2011"	"Mar., 2011"	"2011/03"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Feb., 2012"	"2012/02"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2012"	"2012"	"May, 2012"	"2012/05"	"White"	"2106-3"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Jun., 2012"	"2012/06"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Aug., 2012"	"2012/08"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Sep., 2012"	"2012/09"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"May, 2015"	"2015/05"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"White"	"2106-3"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"White"	"2106-3"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"May, 2016"	"2016/05"	"White"	"2106-3"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"White"	"2106-3"	34	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"White"	"2106-3"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"White"	"2106-3"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"White"	"2106-3"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"Frederick County, MD"	"24021"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Harford County, MD"	"24025"	"2016"	"2016"	"May, 2016"	"2016/05"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Prince George's County, MD"	"24033"	"2016"	"2016"	"May, 2016"	"2016/05"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"May, 2014"	"2014/05"	"Black or African American"	"2054-5"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Black or African American"	"2054-5"	18	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Black or African American"	"2054-5"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Black or African American"	"2054-5"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Black or African American"	"2054-5"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"May, 2015"	"2015/05"	"Black or African American"	"2054-5"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Black or African American"	"2054-5"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Black or African American"	"2054-5"	18	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Black or African American"	"2054-5"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Black or African American"	"2054-5"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"May, 2016"	"2016/05"	"Black or African American"	"2054-5"	30	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"May, 2016"	"2016/05"	"White"	"2106-3"	16	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Black or African American"	"2054-5"	27	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Black or African American"	"2054-5"	39	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Black or African American"	"2054-5"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Black or African American"	"2054-5"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"White"	"2106-3"	15	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Black or African American"	"2054-5"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"White"	"2106-3"	13	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"May, 2014"	"2014/05"	"White"	"2106-3"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"White"	"2106-3"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"White"	"2106-3"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"White"	"2106-3"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"White"	"2106-3"	17	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"White"	"2106-3"	11	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"White"	"2106-3"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"White"	"2106-3"	19	Not Applicable	Not Applicable
