"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Apr., 2011"	"2011/04"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"May, 2011"	"2011/05"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Nov., 2011"	"2011/11"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Sep., 2012"	"2012/09"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Oct., 2012"	"2012/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2015"	"2015"	"Aug., 2015"	"2015/08"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2015"	"2015"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2015"	"2015"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Oct., 2016"	"2016/10"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Nov., 2016"	"2016/11"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Duval County, FL"	"12031"	"2016"	"2016"	"Dec., 2016"	"2016/12"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2006"	"2006"	"Jan., 2006"	"2006/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2007"	"2007"	"Mar., 2007"	"2007/03"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2007"	"2007"	"May, 2007"	"2007/05"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2007"	"2007"	"Aug., 2007"	"2007/08"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2007"	"2007"	"Sep., 2007"	"2007/09"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2007"	"2007"	"Oct., 2007"	"2007/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2007"	"2007"	"Nov., 2007"	"2007/11"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Jan., 2008"	"2008/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Mar., 2008"	"2008/03"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"May, 2008"	"2008/05"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Jun., 2008"	"2008/06"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Oct., 2008"	"2008/10"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Dec., 2008"	"2008/12"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Jan., 2009"	"2009/01"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Feb., 2009"	"2009/02"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Apr., 2009"	"2009/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"May, 2009"	"2009/05"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Jun., 2009"	"2009/06"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Aug., 2009"	"2009/08"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Sep., 2009"	"2009/09"	24	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Oct., 2009"	"2009/10"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Nov., 2009"	"2009/11"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Dec., 2009"	"2009/12"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Jan., 2010"	"2010/01"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Mar., 2010"	"2010/03"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"May, 2010"	"2010/05"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Jul., 2010"	"2010/07"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Oct., 2010"	"2010/10"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Nov., 2010"	"2010/11"	21	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Dec., 2010"	"2010/12"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Jan., 2011"	"2011/01"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Feb., 2011"	"2011/02"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Mar., 2011"	"2011/03"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Apr., 2011"	"2011/04"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"May, 2011"	"2011/05"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Jul., 2011"	"2011/07"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Aug., 2011"	"2011/08"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Sep., 2011"	"2011/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Oct., 2011"	"2011/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Nov., 2011"	"2011/11"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"Jan., 2012"	"2012/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"Feb., 2012"	"2012/02"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2013"	"2013"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2014"	"2014"	"Feb., 2014"	"2014/02"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2014"	"2014"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2016"	"2016"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"2016"	"2016"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Lee County, FL"	"12071"	"2010"	"2010"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"2007"	"2007"	"May, 2007"	"2007/05"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"2009"	"2009"	"Jan., 2009"	"2009/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Feb., 2011"	"2011/02"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"2016"	"2016"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"2016"	"2016"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Orange County, FL"	"12095"	"2008"	"2008"	"May, 2008"	"2008/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Orange County, FL"	"12095"	"2010"	"2010"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Orange County, FL"	"12095"	"2010"	"2010"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Orange County, FL"	"12095"	"2011"	"2011"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Orange County, FL"	"12095"	"2011"	"2011"	"Nov., 2011"	"2011/11"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
