"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Orange County, CA"	"06059"	"2005"	"2005"	"Nov., 2005"	"2005/11"	10	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2005"	"2005"	"Dec., 2005"	"2005/12"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Jan., 2006"	"2006/01"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Mar., 2006"	"2006/03"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Apr., 2006"	"2006/04"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Jun., 2006"	"2006/06"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Jul., 2006"	"2006/07"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Aug., 2006"	"2006/08"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Sep., 2006"	"2006/09"	15	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Oct., 2006"	"2006/10"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Nov., 2006"	"2006/11"	14	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2006"	"2006"	"Dec., 2006"	"2006/12"	15	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Jan., 2007"	"2007/01"	13	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Feb., 2007"	"2007/02"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Mar., 2007"	"2007/03"	23	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Apr., 2007"	"2007/04"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"May, 2007"	"2007/05"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Jul., 2007"	"2007/07"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Aug., 2007"	"2007/08"	12	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Sep., 2007"	"2007/09"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Oct., 2007"	"2007/10"	13	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Nov., 2007"	"2007/11"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	"Dec., 2007"	"2007/12"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Jan., 2008"	"2008/01"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Feb., 2008"	"2008/02"	34	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Mar., 2008"	"2008/03"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Apr., 2008"	"2008/04"	24	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"May, 2008"	"2008/05"	15	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Jun., 2008"	"2008/06"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Jul., 2008"	"2008/07"	12	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Aug., 2008"	"2008/08"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Sep., 2008"	"2008/09"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Oct., 2008"	"2008/10"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Nov., 2008"	"2008/11"	28	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	"Dec., 2008"	"2008/12"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Jan., 2009"	"2009/01"	28	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Feb., 2009"	"2009/02"	30	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Mar., 2009"	"2009/03"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Apr., 2009"	"2009/04"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"May, 2009"	"2009/05"	23	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Jun., 2009"	"2009/06"	23	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Jul., 2009"	"2009/07"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Aug., 2009"	"2009/08"	15	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Sep., 2009"	"2009/09"	28	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Nov., 2009"	"2009/11"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	"Dec., 2009"	"2009/12"	14	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Jan., 2010"	"2010/01"	26	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Feb., 2010"	"2010/02"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Apr., 2010"	"2010/04"	15	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"May, 2010"	"2010/05"	13	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Aug., 2010"	"2010/08"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Sep., 2010"	"2010/09"	12	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Oct., 2010"	"2010/10"	29	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Nov., 2010"	"2010/11"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	"Dec., 2010"	"2010/12"	24	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Jan., 2011"	"2011/01"	26	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Feb., 2011"	"2011/02"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Mar., 2011"	"2011/03"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Apr., 2011"	"2011/04"	28	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"May, 2011"	"2011/05"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Jun., 2011"	"2011/06"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Jul., 2011"	"2011/07"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Aug., 2011"	"2011/08"	12	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Sep., 2011"	"2011/09"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Oct., 2011"	"2011/10"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Nov., 2011"	"2011/11"	12	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	"Dec., 2011"	"2011/12"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Jan., 2012"	"2012/01"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Feb., 2012"	"2012/02"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Mar., 2012"	"2012/03"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Apr., 2012"	"2012/04"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"May, 2012"	"2012/05"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Jun., 2012"	"2012/06"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Jul., 2012"	"2012/07"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Aug., 2012"	"2012/08"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Sep., 2012"	"2012/09"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Oct., 2012"	"2012/10"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Nov., 2012"	"2012/11"	12	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	"Dec., 2012"	"2012/12"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Jan., 2013"	"2013/01"	26	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Feb., 2013"	"2013/02"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Mar., 2013"	"2013/03"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Apr., 2013"	"2013/04"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"May, 2013"	"2013/05"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Jun., 2013"	"2013/06"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Jul., 2013"	"2013/07"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Aug., 2013"	"2013/08"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Sep., 2013"	"2013/09"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Oct., 2013"	"2013/10"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Nov., 2013"	"2013/11"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	"Dec., 2013"	"2013/12"	24	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Jan., 2014"	"2014/01"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Feb., 2014"	"2014/02"	26	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Mar., 2014"	"2014/03"	33	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Apr., 2014"	"2014/04"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"May, 2014"	"2014/05"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Jun., 2014"	"2014/06"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Jul., 2014"	"2014/07"	23	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Aug., 2014"	"2014/08"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Sep., 2014"	"2014/09"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Oct., 2014"	"2014/10"	27	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Nov., 2014"	"2014/11"	17	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	"Dec., 2014"	"2014/12"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Jan., 2015"	"2015/01"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Feb., 2015"	"2015/02"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Mar., 2015"	"2015/03"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Apr., 2015"	"2015/04"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"May, 2015"	"2015/05"	28	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Jun., 2015"	"2015/06"	22	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Jul., 2015"	"2015/07"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Aug., 2015"	"2015/08"	24	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Sep., 2015"	"2015/09"	19	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Oct., 2015"	"2015/10"	18	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Nov., 2015"	"2015/11"	23	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	"Dec., 2015"	"2015/12"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Jan., 2016"	"2016/01"	34	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Feb., 2016"	"2016/02"	26	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Mar., 2016"	"2016/03"	25	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Apr., 2016"	"2016/04"	32	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"May, 2016"	"2016/05"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Jun., 2016"	"2016/06"	21	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Jul., 2016"	"2016/07"	26	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Aug., 2016"	"2016/08"	20	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Nov., 2016"	"2016/11"	29	Not Applicable	Not Applicable
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	"Dec., 2016"	"2016/12"	25	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2002"	"2002"	"Feb., 2002"	"2002/02"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2002"	"2002"	"Jun., 2002"	"2002/06"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2003"	"2003"	"Feb., 2003"	"2003/02"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2003"	"2003"	"Dec., 2003"	"2003/12"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2004"	"2004"	"Apr., 2004"	"2004/04"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2004"	"2004"	"May, 2004"	"2004/05"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2004"	"2004"	"Jul., 2004"	"2004/07"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2005"	"2005"	"Nov., 2005"	"2005/11"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2006"	"2006"	"Jul., 2006"	"2006/07"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2006"	"2006"	"Sep., 2006"	"2006/09"	15	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2006"	"2006"	"Nov., 2006"	"2006/11"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2007"	"2007"	"Aug., 2007"	"2007/08"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2007"	"2007"	"Nov., 2007"	"2007/11"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2008"	"2008"	"Jan., 2008"	"2008/01"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2008"	"2008"	"Mar., 2008"	"2008/03"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2008"	"2008"	"May, 2008"	"2008/05"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2008"	"2008"	"Jul., 2008"	"2008/07"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2008"	"2008"	"Aug., 2008"	"2008/08"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2008"	"2008"	"Sep., 2008"	"2008/09"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"Feb., 2009"	"2009/02"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"Apr., 2009"	"2009/04"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"May, 2009"	"2009/05"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"Jul., 2009"	"2009/07"	17	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"Aug., 2009"	"2009/08"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2009"	"2009"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Feb., 2010"	"2010/02"	16	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Jul., 2010"	"2010/07"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Aug., 2010"	"2010/08"	19	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2010"	"2010"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2011"	"2011"	"Jan., 2011"	"2011/01"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2011"	"2011"	"Mar., 2011"	"2011/03"	18	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2011"	"2011"	"Apr., 2011"	"2011/04"	15	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2011"	"2011"	"Oct., 2011"	"2011/10"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2011"	"2011"	"Nov., 2011"	"2011/11"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Jan., 2012"	"2012/01"	15	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Feb., 2012"	"2012/02"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Mar., 2012"	"2012/03"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Apr., 2012"	"2012/04"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"May, 2012"	"2012/05"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Aug., 2012"	"2012/08"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2012"	"2012"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Jul., 2013"	"2013/07"	15	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Aug., 2013"	"2013/08"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Sep., 2013"	"2013/09"	20	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Oct., 2013"	"2013/10"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Jan., 2014"	"2014/01"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Feb., 2014"	"2014/02"	12	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Mar., 2014"	"2014/03"	15	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Apr., 2014"	"2014/04"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Jul., 2014"	"2014/07"	18	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Sep., 2014"	"2014/09"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2014"	"2014"	"Nov., 2014"	"2014/11"	16	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Jan., 2015"	"2015/01"	14	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Feb., 2015"	"2015/02"	30	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Mar., 2015"	"2015/03"	16	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Sep., 2015"	"2015/09"	16	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2016"	"2016"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2016"	"2016"	"Apr., 2016"	"2016/04"	15	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"California"	"06"	"Riverside County, CA"	"06065"	"2016"	"2016"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
