"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Mar., 2013"	"2013/03"	26	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Jun., 2013"	"2013/06"	20	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Jul., 2013"	"2013/07"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Aug., 2013"	"2013/08"	20	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Oct., 2013"	"2013/10"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Nov., 2013"	"2013/11"	18	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Feb., 2014"	"2014/02"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Apr., 2014"	"2014/04"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"May, 2014"	"2014/05"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Jun., 2014"	"2014/06"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Jul., 2014"	"2014/07"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Aug., 2014"	"2014/08"	19	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Sep., 2014"	"2014/09"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Nov., 2014"	"2014/11"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Dec., 2014"	"2014/12"	18	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Jan., 2015"	"2015/01"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Mar., 2015"	"2015/03"	20	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Jul., 2015"	"2015/07"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Aug., 2015"	"2015/08"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Oct., 2015"	"2015/10"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Nov., 2015"	"2015/11"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Dec., 2015"	"2015/12"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Jan., 2016"	"2016/01"	17	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Feb., 2016"	"2016/02"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Mar., 2016"	"2016/03"	25	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Apr., 2016"	"2016/04"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"May, 2016"	"2016/05"	26	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Jun., 2016"	"2016/06"	23	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Jul., 2016"	"2016/07"	21	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Aug., 2016"	"2016/08"	25	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Sep., 2016"	"2016/09"	33	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Oct., 2016"	"2016/10"	30	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Nov., 2016"	"2016/11"	27	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Dec., 2016"	"2016/12"	25	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2012"	"2012"	"Aug., 2012"	"2012/08"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2013"	"2013"	"Jun., 2013"	"2013/06"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2014"	"2014"	"Feb., 2014"	"2014/02"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2014"	"2014"	"Jun., 2014"	"2014/06"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2014"	"2014"	"Oct., 2014"	"2014/10"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Jun., 2015"	"2015/06"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Jul., 2015"	"2015/07"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Sep., 2015"	"2015/09"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2015"	"2015"	"Nov., 2015"	"2015/11"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2016"	"2016"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2016"	"2016"	"Feb., 2016"	"2016/02"	18	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2016"	"2016"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2016"	"2016"	"Sep., 2016"	"2016/09"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"2016"	"2016"	"Dec., 2016"	"2016/12"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2011"	"2011"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2011"	"2011"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2012"	"2012"	"Mar., 2012"	"2012/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2012"	"2012"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Mar., 2013"	"2013/03"	20	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Jun., 2013"	"2013/06"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Aug., 2013"	"2013/08"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Sep., 2013"	"2013/09"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Nov., 2013"	"2013/11"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Dec., 2013"	"2013/12"	19	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Jan., 2014"	"2014/01"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Apr., 2014"	"2014/04"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Aug., 2014"	"2014/08"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Oct., 2014"	"2014/10"	17	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Nov., 2014"	"2014/11"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Dec., 2014"	"2014/12"	26	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Jan., 2015"	"2015/01"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Mar., 2015"	"2015/03"	22	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Apr., 2015"	"2015/04"	21	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"May, 2015"	"2015/05"	17	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Jun., 2015"	"2015/06"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Jul., 2015"	"2015/07"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Aug., 2015"	"2015/08"	25	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Sep., 2015"	"2015/09"	24	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Oct., 2015"	"2015/10"	20	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Nov., 2015"	"2015/11"	23	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Dec., 2015"	"2015/12"	18	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"May, 2016"	"2016/05"	19	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Sep., 2016"	"2016/09"	29	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Nov., 2016"	"2016/11"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Dec., 2016"	"2016/12"	19	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Lucas County, OH"	"39095"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Lucas County, OH"	"39095"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Apr., 2015"	"2015/04"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Jul., 2015"	"2015/07"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Aug., 2015"	"2015/08"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Sep., 2015"	"2015/09"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2009"	"2009"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2009"	"2009"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2011"	"2011"	"Aug., 2011"	"2011/08"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2001"	"2001"	"Jun., 2001"	"2001/06"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2001"	"2001"	"Nov., 2001"	"2001/11"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2003"	"2003"	"Jun., 2003"	"2003/06"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2005"	"2005"	"Mar., 2005"	"2005/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2005"	"2005"	"Sep., 2005"	"2005/09"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2008"	"2008"	"Oct., 2008"	"2008/10"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2011"	"2011"	"Mar., 2011"	"2011/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Feb., 2012"	"2012/02"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Apr., 2012"	"2012/04"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Jul., 2012"	"2012/07"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Sep., 2012"	"2012/09"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Oct., 2012"	"2012/10"	17	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Dec., 2012"	"2012/12"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2013"	"2013"	"Mar., 2013"	"2013/03"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2013"	"2013"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
